id,date,store_nbr,family,sales,onpromotion
2924290,2017-07-04,1,POULTRY,353.391,1
2924291,2017-07-04,1,PREPARED FOODS,60.069,0
2924292,2017-07-04,1,PRODUCE,2265.395,11
2924293,2017-07-04,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2924294,2017-07-04,1,SEAFOOD,9.174,0
2926044,2017-07-05,1,AUTOMOTIVE,1.0,0
2926045,2017-07-05,1,BABY CARE,0.0,0
2926046,2017-07-05,1,BEAUTY,2.0,1
2926047,2017-07-05,1,BEVERAGES,2691.0,42
2926048,2017-07-05,1,BOOKS,0.0,0
2926049,2017-07-05,1,BREAD/BAKERY,426.284,5
2926050,2017-07-05,1,CELEBRATION,11.0,0
2926051,2017-07-05,1,CLEANING,879.0,40
2926052,2017-07-05,1,DAIRY,814.0,35
2926053,2017-07-05,1,DELI,164.529,13
2926054,2017-07-05,1,EGGS,156.0,1
2926055,2017-07-05,1,FROZEN FOODS,160.22,1
2926056,2017-07-05,1,GROCERY I,3147.0,80
2926057,2017-07-05,1,GROCERY II,15.0,0
2926058,2017-07-05,1,HARDWARE,1.0,0
2926059,2017-07-05,1,HOME AND KITCHEN I,71.0,7
2926060,2017-07-05,1,HOME AND KITCHEN II,33.0,2
2926061,2017-07-05,1,HOME APPLIANCES,0.0,0
2926062,2017-07-05,1,HOME CARE,257.0,12
2926063,2017-07-05,1,LADIESWEAR,19.0,0
2926064,2017-07-05,1,LAWN AND GARDEN,35.0,7
2926065,2017-07-05,1,LINGERIE,14.0,0
2926066,2017-07-05,1,"LIQUOR,WINE,BEER",70.0,2
2926067,2017-07-05,1,MAGAZINES,8.0,0
2926068,2017-07-05,1,MEATS,269.724,3
2926069,2017-07-05,1,PERSONAL CARE,160.0,5
2926070,2017-07-05,1,PET SUPPLIES,7.0,1
2926071,2017-07-05,1,PLAYERS AND ELECTRONICS,9.0,1
2926072,2017-07-05,1,POULTRY,406.72,0
2926073,2017-07-05,1,PREPARED FOODS,64.196,0
2926074,2017-07-05,1,PRODUCE,4092.718,207
2926075,2017-07-05,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2926076,2017-07-05,1,SEAFOOD,38.997,0
2927826,2017-07-06,1,AUTOMOTIVE,5.0,0
2927827,2017-07-06,1,BABY CARE,0.0,0
2927828,2017-07-06,1,BEAUTY,5.0,0
2927829,2017-07-06,1,BEVERAGES,2284.0,39
2927830,2017-07-06,1,BOOKS,0.0,0
2927831,2017-07-06,1,BREAD/BAKERY,331.689,5
2927832,2017-07-06,1,CELEBRATION,14.0,0
2927833,2017-07-06,1,CLEANING,719.0,34
2927834,2017-07-06,1,DAIRY,652.0,31
2927835,2017-07-06,1,DELI,123.136,13
2927836,2017-07-06,1,EGGS,124.0,0
2927837,2017-07-06,1,FROZEN FOODS,138.90201,0
2927838,2017-07-06,1,GROCERY I,2550.0,58
2927839,2017-07-06,1,GROCERY II,18.0,0
2927840,2017-07-06,1,HARDWARE,3.0,0
2927841,2017-07-06,1,HOME AND KITCHEN I,35.0,8
2927842,2017-07-06,1,HOME AND KITCHEN II,23.0,2
2927843,2017-07-06,1,HOME APPLIANCES,0.0,0
2927844,2017-07-06,1,HOME CARE,162.0,11
2927845,2017-07-06,1,LADIESWEAR,6.0,0
2927846,2017-07-06,1,LAWN AND GARDEN,12.0,0
2927847,2017-07-06,1,LINGERIE,3.0,0
2927848,2017-07-06,1,"LIQUOR,WINE,BEER",93.0,3
2927849,2017-07-06,1,MAGAZINES,12.0,0
2927850,2017-07-06,1,MEATS,271.036,0
2927851,2017-07-06,1,PERSONAL CARE,128.0,1
2927852,2017-07-06,1,PET SUPPLIES,8.0,0
2927853,2017-07-06,1,PLAYERS AND ELECTRONICS,8.0,0
2927854,2017-07-06,1,POULTRY,289.747,0
2927855,2017-07-06,1,PREPARED FOODS,66.326996,0
2927856,2017-07-06,1,PRODUCE,2206.24,12
2927857,2017-07-06,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2927858,2017-07-06,1,SEAFOOD,20.674,0
2929608,2017-07-07,1,AUTOMOTIVE,4.0,0
2929609,2017-07-07,1,BABY CARE,0.0,0
2929610,2017-07-07,1,BEAUTY,0.0,0
2929611,2017-07-07,1,BEVERAGES,2574.0,41
2929612,2017-07-07,1,BOOKS,1.0,0
2929613,2017-07-07,1,BREAD/BAKERY,397.388,5
2929614,2017-07-07,1,CELEBRATION,12.0,0
2929615,2017-07-07,1,CLEANING,751.0,38
2929616,2017-07-07,1,DAIRY,764.0,34
2929617,2017-07-07,1,DELI,155.454,51
2929618,2017-07-07,1,EGGS,138.0,24
2929619,2017-07-07,1,FROZEN FOODS,125.0,0
2929620,2017-07-07,1,GROCERY I,2972.0,47
2929621,2017-07-07,1,GROCERY II,21.0,0
2929622,2017-07-07,1,HARDWARE,1.0,0
2929623,2017-07-07,1,HOME AND KITCHEN I,35.0,7
2929624,2017-07-07,1,HOME AND KITCHEN II,11.0,1
2929625,2017-07-07,1,HOME APPLIANCES,1.0,0
2929626,2017-07-07,1,HOME CARE,198.0,10
2929627,2017-07-07,1,LADIESWEAR,10.0,0
2929628,2017-07-07,1,LAWN AND GARDEN,16.0,0
2929629,2017-07-07,1,LINGERIE,8.0,0
2929630,2017-07-07,1,"LIQUOR,WINE,BEER",128.0,4
2929631,2017-07-07,1,MAGAZINES,7.0,0
2929632,2017-07-07,1,MEATS,589.263,49
2929633,2017-07-07,1,PERSONAL CARE,143.0,3
2929634,2017-07-07,1,PET SUPPLIES,7.0,0
2929635,2017-07-07,1,PLAYERS AND ELECTRONICS,10.0,0
2929636,2017-07-07,1,POULTRY,537.395,40
2929637,2017-07-07,1,PREPARED FOODS,88.12,0
2929638,2017-07-07,1,PRODUCE,2246.033,13
2929639,2017-07-07,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2929640,2017-07-07,1,SEAFOOD,51.047,7
2931390,2017-07-08,1,AUTOMOTIVE,6.0,0
2931391,2017-07-08,1,BABY CARE,0.0,0
2931392,2017-07-08,1,BEAUTY,3.0,0
2931393,2017-07-08,1,BEVERAGES,2351.0,38
2931394,2017-07-08,1,BOOKS,0.0,0
2931395,2017-07-08,1,BREAD/BAKERY,407.33,6
2931396,2017-07-08,1,CELEBRATION,5.0,0
2931397,2017-07-08,1,CLEANING,700.0,37
2931398,2017-07-08,1,DAIRY,754.0,36
2931399,2017-07-08,1,DELI,126.255,9
2931400,2017-07-08,1,EGGS,175.0,0
2931401,2017-07-08,1,FROZEN FOODS,142.344,0
2931402,2017-07-08,1,GROCERY I,2561.0,45
2931403,2017-07-08,1,GROCERY II,18.0,0
2931404,2017-07-08,1,HARDWARE,2.0,0
2931405,2017-07-08,1,HOME AND KITCHEN I,29.0,7
2931406,2017-07-08,1,HOME AND KITCHEN II,14.0,1
2931407,2017-07-08,1,HOME APPLIANCES,0.0,0
2931408,2017-07-08,1,HOME CARE,169.0,11
2931409,2017-07-08,1,LADIESWEAR,15.0,0
2931410,2017-07-08,1,LAWN AND GARDEN,14.0,0
2931411,2017-07-08,1,LINGERIE,6.0,0
2931412,2017-07-08,1,"LIQUOR,WINE,BEER",113.0,4
2931413,2017-07-08,1,MAGAZINES,11.0,0
2931414,2017-07-08,1,MEATS,253.448,0
2931415,2017-07-08,1,PERSONAL CARE,160.0,1
2931416,2017-07-08,1,PET SUPPLIES,3.0,0
2931417,2017-07-08,1,PLAYERS AND ELECTRONICS,3.0,0
2931418,2017-07-08,1,POULTRY,328.702,0
2931419,2017-07-08,1,PREPARED FOODS,60.972,0
2931420,2017-07-08,1,PRODUCE,2536.969,14
2931421,2017-07-08,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2931422,2017-07-08,1,SEAFOOD,27.2,0
2933172,2017-07-09,1,AUTOMOTIVE,2.0,0
2933173,2017-07-09,1,BABY CARE,0.0,0
2933174,2017-07-09,1,BEAUTY,3.0,0
2933175,2017-07-09,1,BEVERAGES,1181.0,35
2933176,2017-07-09,1,BOOKS,0.0,0
2933177,2017-07-09,1,BREAD/BAKERY,152.535,5
2933178,2017-07-09,1,CELEBRATION,6.0,0
2933179,2017-07-09,1,CLEANING,268.0,27
2933180,2017-07-09,1,DAIRY,341.0,21
2933181,2017-07-09,1,DELI,75.875,7
2933182,2017-07-09,1,EGGS,88.0,0
2933183,2017-07-09,1,FROZEN FOODS,39.0,0
2933184,2017-07-09,1,GROCERY I,1140.0,27
2933185,2017-07-09,1,GROCERY II,13.0,0
2933186,2017-07-09,1,HARDWARE,0.0,0
2933187,2017-07-09,1,HOME AND KITCHEN I,6.0,1
2933188,2017-07-09,1,HOME AND KITCHEN II,7.0,0
2933189,2017-07-09,1,HOME APPLIANCES,0.0,0
2933190,2017-07-09,1,HOME CARE,66.0,10
2933191,2017-07-09,1,LADIESWEAR,10.0,0
2933192,2017-07-09,1,LAWN AND GARDEN,18.0,0
2933193,2017-07-09,1,LINGERIE,4.0,0
2933194,2017-07-09,1,"LIQUOR,WINE,BEER",45.0,1
2933195,2017-07-09,1,MAGAZINES,2.0,0
2933196,2017-07-09,1,MEATS,100.701004,0
2933197,2017-07-09,1,PERSONAL CARE,55.0,3
2933198,2017-07-09,1,PET SUPPLIES,0.0,0
2933199,2017-07-09,1,PLAYERS AND ELECTRONICS,3.0,0
2933200,2017-07-09,1,POULTRY,148.703,0
2933201,2017-07-09,1,PREPARED FOODS,29.324,0
2933202,2017-07-09,1,PRODUCE,1307.405,11
2933203,2017-07-09,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2933204,2017-07-09,1,SEAFOOD,20.111,0
2934954,2017-07-10,1,AUTOMOTIVE,3.0,0
2934955,2017-07-10,1,BABY CARE,0.0,0
2934956,2017-07-10,1,BEAUTY,3.0,0
2934957,2017-07-10,1,BEVERAGES,2338.0,38
2934958,2017-07-10,1,BOOKS,0.0,0
2934959,2017-07-10,1,BREAD/BAKERY,417.143,6
2934960,2017-07-10,1,CELEBRATION,46.0,0
2934961,2017-07-10,1,CLEANING,772.0,30
2934962,2017-07-10,1,DAIRY,835.0,33
2934963,2017-07-10,1,DELI,135.753,11
2934964,2017-07-10,1,EGGS,141.0,0
2934965,2017-07-10,1,FROZEN FOODS,110.321,0
2934966,2017-07-10,1,GROCERY I,2849.0,46
2934967,2017-07-10,1,GROCERY II,30.0,0
2934968,2017-07-10,1,HARDWARE,0.0,0
2934969,2017-07-10,1,HOME AND KITCHEN I,31.0,6
2934970,2017-07-10,1,HOME AND KITCHEN II,42.0,3
2934971,2017-07-10,1,HOME APPLIANCES,0.0,0
2934972,2017-07-10,1,HOME CARE,195.0,9
2934973,2017-07-10,1,LADIESWEAR,14.0,0
2934974,2017-07-10,1,LAWN AND GARDEN,33.0,0
2934975,2017-07-10,1,LINGERIE,7.0,0
2934976,2017-07-10,1,"LIQUOR,WINE,BEER",48.0,3
2934977,2017-07-10,1,MAGAZINES,8.0,0
2934978,2017-07-10,1,MEATS,253.422,0
2934979,2017-07-10,1,PERSONAL CARE,180.0,2
2934980,2017-07-10,1,PET SUPPLIES,8.0,0
2934981,2017-07-10,1,PLAYERS AND ELECTRONICS,14.0,0
2934982,2017-07-10,1,POULTRY,365.931,0
2934983,2017-07-10,1,PREPARED FOODS,52.765,0
2934984,2017-07-10,1,PRODUCE,2676.177,10
2934985,2017-07-10,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2934986,2017-07-10,1,SEAFOOD,16.466,0
2936736,2017-07-11,1,AUTOMOTIVE,7.0,0
2936737,2017-07-11,1,BABY CARE,0.0,0
2936738,2017-07-11,1,BEAUTY,4.0,0
2936739,2017-07-11,1,BEVERAGES,2372.0,36
2936740,2017-07-11,1,BOOKS,1.0,0
2936741,2017-07-11,1,BREAD/BAKERY,320.145,6
2936742,2017-07-11,1,CELEBRATION,14.0,0
2936743,2017-07-11,1,CLEANING,754.0,27
2936744,2017-07-11,1,DAIRY,726.0,27
2936745,2017-07-11,1,DELI,114.049,13
2936746,2017-07-11,1,EGGS,128.0,0
2936747,2017-07-11,1,FROZEN FOODS,126.520004,0
2936748,2017-07-11,1,GROCERY I,2712.0,47
2936749,2017-07-11,1,GROCERY II,14.0,0
2936750,2017-07-11,1,HARDWARE,3.0,0
2936751,2017-07-11,1,HOME AND KITCHEN I,25.0,5
2936752,2017-07-11,1,HOME AND KITCHEN II,13.0,1
2936753,2017-07-11,1,HOME APPLIANCES,0.0,0
2936754,2017-07-11,1,HOME CARE,164.0,12
2936755,2017-07-11,1,LADIESWEAR,7.0,0
2936756,2017-07-11,1,LAWN AND GARDEN,26.0,0
2936757,2017-07-11,1,LINGERIE,2.0,0
2936758,2017-07-11,1,"LIQUOR,WINE,BEER",75.0,2
2936759,2017-07-11,1,MAGAZINES,13.0,0
2936760,2017-07-11,1,MEATS,275.343,0
2936761,2017-07-11,1,PERSONAL CARE,124.0,3
2936762,2017-07-11,1,PET SUPPLIES,7.0,0
2936763,2017-07-11,1,PLAYERS AND ELECTRONICS,10.0,0
2936764,2017-07-11,1,POULTRY,377.604,0
2936765,2017-07-11,1,PREPARED FOODS,46.222,0
2936766,2017-07-11,1,PRODUCE,2072.539,13
2936767,2017-07-11,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2936768,2017-07-11,1,SEAFOOD,20.037,0
2938518,2017-07-12,1,AUTOMOTIVE,7.0,0
2938519,2017-07-12,1,BABY CARE,0.0,0
2938520,2017-07-12,1,BEAUTY,7.0,1
2938521,2017-07-12,1,BEVERAGES,2460.0,45
2938522,2017-07-12,1,BOOKS,0.0,0
2938523,2017-07-12,1,BREAD/BAKERY,428.963,6
2938524,2017-07-12,1,CELEBRATION,11.0,0
2938525,2017-07-12,1,CLEANING,826.0,36
2938526,2017-07-12,1,DAIRY,884.0,35
2938527,2017-07-12,1,DELI,122.322,12
2938528,2017-07-12,1,EGGS,169.0,0
2938529,2017-07-12,1,FROZEN FOODS,164.215,0
2938530,2017-07-12,1,GROCERY I,3185.0,59
2938531,2017-07-12,1,GROCERY II,25.0,1
2938532,2017-07-12,1,HARDWARE,2.0,0
2938533,2017-07-12,1,HOME AND KITCHEN I,27.0,5
2938534,2017-07-12,1,HOME AND KITCHEN II,30.0,2
2938535,2017-07-12,1,HOME APPLIANCES,0.0,0
2938536,2017-07-12,1,HOME CARE,193.0,11
2938537,2017-07-12,1,LADIESWEAR,18.0,0
2938538,2017-07-12,1,LAWN AND GARDEN,38.0,7
2938539,2017-07-12,1,LINGERIE,12.0,0
2938540,2017-07-12,1,"LIQUOR,WINE,BEER",70.0,5
2938541,2017-07-12,1,MAGAZINES,15.0,0
2938542,2017-07-12,1,MEATS,252.378,0
2938543,2017-07-12,1,PERSONAL CARE,171.0,2
2938544,2017-07-12,1,PET SUPPLIES,5.0,0
2938545,2017-07-12,1,PLAYERS AND ELECTRONICS,19.0,0
2938546,2017-07-12,1,POULTRY,371.235,0
2938547,2017-07-12,1,PREPARED FOODS,76.277,0
2938548,2017-07-12,1,PRODUCE,4106.119,217
2938549,2017-07-12,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2938550,2017-07-12,1,SEAFOOD,30.874,0
2940300,2017-07-13,1,AUTOMOTIVE,9.0,0
2940301,2017-07-13,1,BABY CARE,0.0,0
2940302,2017-07-13,1,BEAUTY,5.0,1
2940303,2017-07-13,1,BEVERAGES,2115.0,34
2940304,2017-07-13,1,BOOKS,0.0,0
2940305,2017-07-13,1,BREAD/BAKERY,348.923,0
2940306,2017-07-13,1,CELEBRATION,19.0,0
2940307,2017-07-13,1,CLEANING,615.0,20
2940308,2017-07-13,1,DAIRY,764.0,23
2940309,2017-07-13,1,DELI,118.337,10
2940310,2017-07-13,1,EGGS,113.0,0
2940311,2017-07-13,1,FROZEN FOODS,152.52899,1
2940312,2017-07-13,1,GROCERY I,2571.0,47
2940313,2017-07-13,1,GROCERY II,46.0,1
2940314,2017-07-13,1,HARDWARE,2.0,0
2940315,2017-07-13,1,HOME AND KITCHEN I,20.0,2
2940316,2017-07-13,1,HOME AND KITCHEN II,33.0,2
2940317,2017-07-13,1,HOME APPLIANCES,1.0,0
2940318,2017-07-13,1,HOME CARE,140.0,8
2940319,2017-07-13,1,LADIESWEAR,9.0,0
2940320,2017-07-13,1,LAWN AND GARDEN,17.0,0
2940321,2017-07-13,1,LINGERIE,4.0,0
2940322,2017-07-13,1,"LIQUOR,WINE,BEER",98.0,6
2940323,2017-07-13,1,MAGAZINES,6.0,0
2940324,2017-07-13,1,MEATS,230.967,0
2940325,2017-07-13,1,PERSONAL CARE,120.0,3
2940326,2017-07-13,1,PET SUPPLIES,8.0,0
2940327,2017-07-13,1,PLAYERS AND ELECTRONICS,4.0,0
2940328,2017-07-13,1,POULTRY,313.532,0
2940329,2017-07-13,1,PREPARED FOODS,79.597,0
2940330,2017-07-13,1,PRODUCE,2275.642,7
2940331,2017-07-13,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2940332,2017-07-13,1,SEAFOOD,31.216,0
2942082,2017-07-14,1,AUTOMOTIVE,4.0,0
2942083,2017-07-14,1,BABY CARE,0.0,0
2942084,2017-07-14,1,BEAUTY,2.0,0
2942085,2017-07-14,1,BEVERAGES,2529.0,40
2942086,2017-07-14,1,BOOKS,2.0,0
2942087,2017-07-14,1,BREAD/BAKERY,297.425,0
2942088,2017-07-14,1,CELEBRATION,26.0,0
2942089,2017-07-14,1,CLEANING,766.0,17
2942090,2017-07-14,1,DAIRY,748.0,23
2942091,2017-07-14,1,DELI,209.174,55
2942092,2017-07-14,1,EGGS,172.0,28
2942093,2017-07-14,1,FROZEN FOODS,145.616,1
2942094,2017-07-14,1,GROCERY I,3182.0,58
2942095,2017-07-14,1,GROCERY II,27.0,1
2942096,2017-07-14,1,HARDWARE,1.0,0
2942097,2017-07-14,1,HOME AND KITCHEN I,11.0,3
2942098,2017-07-14,1,HOME AND KITCHEN II,48.0,2
2942099,2017-07-14,1,HOME APPLIANCES,1.0,0
2942100,2017-07-14,1,HOME CARE,212.0,11
2942101,2017-07-14,1,LADIESWEAR,9.0,0
2942102,2017-07-14,1,LAWN AND GARDEN,30.0,0
2942103,2017-07-14,1,LINGERIE,10.0,0
2942104,2017-07-14,1,"LIQUOR,WINE,BEER",114.0,3
2942105,2017-07-14,1,MAGAZINES,4.0,0
2942106,2017-07-14,1,MEATS,569.363,50
2942107,2017-07-14,1,PERSONAL CARE,183.0,4
2942108,2017-07-14,1,PET SUPPLIES,7.0,0
2942109,2017-07-14,1,PLAYERS AND ELECTRONICS,3.0,0
2942110,2017-07-14,1,POULTRY,542.421,40
2942111,2017-07-14,1,PREPARED FOODS,83.645004,0
2942112,2017-07-14,1,PRODUCE,2408.065,4
2942113,2017-07-14,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2942114,2017-07-14,1,SEAFOOD,28.565,7
2943864,2017-07-15,1,AUTOMOTIVE,6.0,0
2943865,2017-07-15,1,BABY CARE,0.0,0
2943866,2017-07-15,1,BEAUTY,5.0,1
2943867,2017-07-15,1,BEVERAGES,2183.0,38
2943868,2017-07-15,1,BOOKS,0.0,0
2943869,2017-07-15,1,BREAD/BAKERY,318.612,0
2943870,2017-07-15,1,CELEBRATION,23.0,0
2943871,2017-07-15,1,CLEANING,621.0,19
2943872,2017-07-15,1,DAIRY,615.0,22
2943873,2017-07-15,1,DELI,121.789,9
2943874,2017-07-15,1,EGGS,169.0,0
2943875,2017-07-15,1,FROZEN FOODS,121.29,1
2943876,2017-07-15,1,GROCERY I,2297.0,43
2943877,2017-07-15,1,GROCERY II,27.0,1
2943878,2017-07-15,1,HARDWARE,1.0,0
2943879,2017-07-15,1,HOME AND KITCHEN I,11.0,0
2943880,2017-07-15,1,HOME AND KITCHEN II,43.0,1
2943881,2017-07-15,1,HOME APPLIANCES,0.0,0
2943882,2017-07-15,1,HOME CARE,206.0,10
2943883,2017-07-15,1,LADIESWEAR,11.0,0
2943884,2017-07-15,1,LAWN AND GARDEN,14.0,0
2943885,2017-07-15,1,LINGERIE,10.0,0
2943886,2017-07-15,1,"LIQUOR,WINE,BEER",126.0,5
2943887,2017-07-15,1,MAGAZINES,3.0,0
2943888,2017-07-15,1,MEATS,262.277,0
2943889,2017-07-15,1,PERSONAL CARE,130.0,3
2943890,2017-07-15,1,PET SUPPLIES,6.0,0
2943891,2017-07-15,1,PLAYERS AND ELECTRONICS,8.0,0
2943892,2017-07-15,1,POULTRY,288.074,0
2943893,2017-07-15,1,PREPARED FOODS,74.409,0
2943894,2017-07-15,1,PRODUCE,2154.773,5
2943895,2017-07-15,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2943896,2017-07-15,1,SEAFOOD,14.98,0
2945646,2017-07-16,1,AUTOMOTIVE,2.0,0
2945647,2017-07-16,1,BABY CARE,0.0,0
2945648,2017-07-16,1,BEAUTY,2.0,0
2945649,2017-07-16,1,BEVERAGES,1079.0,34
2945650,2017-07-16,1,BOOKS,0.0,0
2945651,2017-07-16,1,BREAD/BAKERY,121.055,0
2945652,2017-07-16,1,CELEBRATION,9.0,0
2945653,2017-07-16,1,CLEANING,231.0,10
2945654,2017-07-16,1,DAIRY,325.0,14
2945655,2017-07-16,1,DELI,62.795,11
2945656,2017-07-16,1,EGGS,60.0,0
2945657,2017-07-16,1,FROZEN FOODS,40.0,1
2945658,2017-07-16,1,GROCERY I,1028.0,39
2945659,2017-07-16,1,GROCERY II,5.0,0
2945660,2017-07-16,1,HARDWARE,2.0,0
2945661,2017-07-16,1,HOME AND KITCHEN I,11.0,3
2945662,2017-07-16,1,HOME AND KITCHEN II,7.0,1
2945663,2017-07-16,1,HOME APPLIANCES,0.0,0
2945664,2017-07-16,1,HOME CARE,93.0,10
2945665,2017-07-16,1,LADIESWEAR,10.0,0
2945666,2017-07-16,1,LAWN AND GARDEN,6.0,0
2945667,2017-07-16,1,LINGERIE,0.0,0
2945668,2017-07-16,1,"LIQUOR,WINE,BEER",47.0,3
2945669,2017-07-16,1,MAGAZINES,0.0,0
2945670,2017-07-16,1,MEATS,90.05,0
2945671,2017-07-16,1,PERSONAL CARE,63.0,2
2945672,2017-07-16,1,PET SUPPLIES,3.0,0
2945673,2017-07-16,1,PLAYERS AND ELECTRONICS,7.0,0
2945674,2017-07-16,1,POULTRY,156.183,0
2945675,2017-07-16,1,PREPARED FOODS,38.567,0
2945676,2017-07-16,1,PRODUCE,1118.207,3
2945677,2017-07-16,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2945678,2017-07-16,1,SEAFOOD,12.314,0
2947428,2017-07-17,1,AUTOMOTIVE,2.0,0
2947429,2017-07-17,1,BABY CARE,0.0,0
2947430,2017-07-17,1,BEAUTY,5.0,0
2947431,2017-07-17,1,BEVERAGES,2381.0,39
2947432,2017-07-17,1,BOOKS,1.0,0
2947433,2017-07-17,1,BREAD/BAKERY,385.808,0
2947434,2017-07-17,1,CELEBRATION,8.0,0
2947435,2017-07-17,1,CLEANING,704.0,15
2947436,2017-07-17,1,DAIRY,795.0,17
2947437,2017-07-17,1,DELI,176.483,13
2947438,2017-07-17,1,EGGS,170.0,0
2947439,2017-07-17,1,FROZEN FOODS,145.241,1
2947440,2017-07-17,1,GROCERY I,2720.0,52
2947441,2017-07-17,1,GROCERY II,14.0,0
2947442,2017-07-17,1,HARDWARE,4.0,0
2947443,2017-07-17,1,HOME AND KITCHEN I,21.0,7
2947444,2017-07-17,1,HOME AND KITCHEN II,21.0,0
2947445,2017-07-17,1,HOME APPLIANCES,1.0,0
2947446,2017-07-17,1,HOME CARE,240.0,11
2947447,2017-07-17,1,LADIESWEAR,13.0,0
2947448,2017-07-17,1,LAWN AND GARDEN,6.0,0
2947449,2017-07-17,1,LINGERIE,6.0,0
2947450,2017-07-17,1,"LIQUOR,WINE,BEER",42.0,2
2947451,2017-07-17,1,MAGAZINES,4.0,0
2947452,2017-07-17,1,MEATS,224.84999,0
2947453,2017-07-17,1,PERSONAL CARE,178.0,4
2947454,2017-07-17,1,PET SUPPLIES,4.0,0
2947455,2017-07-17,1,PLAYERS AND ELECTRONICS,3.0,0
2947456,2017-07-17,1,POULTRY,393.605,0
2947457,2017-07-17,1,PREPARED FOODS,54.396,0
2947458,2017-07-17,1,PRODUCE,2581.681,3
2947459,2017-07-17,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2947460,2017-07-17,1,SEAFOOD,32.649002,0
2949210,2017-07-18,1,AUTOMOTIVE,3.0,0
2949211,2017-07-18,1,BABY CARE,0.0,0
2949212,2017-07-18,1,BEAUTY,3.0,0
2949213,2017-07-18,1,BEVERAGES,2589.0,42
2949214,2017-07-18,1,BOOKS,0.0,0
2949215,2017-07-18,1,BREAD/BAKERY,356.837,0
2949216,2017-07-18,1,CELEBRATION,11.0,0
2949217,2017-07-18,1,CLEANING,647.0,19
2949218,2017-07-18,1,DAIRY,777.0,18
2949219,2017-07-18,1,DELI,164.567,13
2949220,2017-07-18,1,EGGS,143.0,0
2949221,2017-07-18,1,FROZEN FOODS,127.632,1
2949222,2017-07-18,1,GROCERY I,3370.0,54
2949223,2017-07-18,1,GROCERY II,31.0,1
2949224,2017-07-18,1,HARDWARE,3.0,0
2949225,2017-07-18,1,HOME AND KITCHEN I,30.0,9
2949226,2017-07-18,1,HOME AND KITCHEN II,29.0,2
2949227,2017-07-18,1,HOME APPLIANCES,0.0,0
2949228,2017-07-18,1,HOME CARE,193.0,12
2949229,2017-07-18,1,LADIESWEAR,19.0,0
2949230,2017-07-18,1,LAWN AND GARDEN,16.0,0
2949231,2017-07-18,1,LINGERIE,6.0,0
2949232,2017-07-18,1,"LIQUOR,WINE,BEER",88.0,2
2949233,2017-07-18,1,MAGAZINES,4.0,0
2949234,2017-07-18,1,MEATS,327.487,0
2949235,2017-07-18,1,PERSONAL CARE,140.0,5
2949236,2017-07-18,1,PET SUPPLIES,4.0,0
2949237,2017-07-18,1,PLAYERS AND ELECTRONICS,12.0,0
2949238,2017-07-18,1,POULTRY,376.801,0
2949239,2017-07-18,1,PREPARED FOODS,57.829002,0
2949240,2017-07-18,1,PRODUCE,2425.704,3
2949241,2017-07-18,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2949242,2017-07-18,1,SEAFOOD,23.29,0
2950992,2017-07-19,1,AUTOMOTIVE,7.0,0
2950993,2017-07-19,1,BABY CARE,0.0,0
2950994,2017-07-19,1,BEAUTY,3.0,0
2950995,2017-07-19,1,BEVERAGES,2369.0,34
2950996,2017-07-19,1,BOOKS,0.0,0
2950997,2017-07-19,1,BREAD/BAKERY,411.062,0
2950998,2017-07-19,1,CELEBRATION,12.0,0
2950999,2017-07-19,1,CLEANING,860.0,22
2951000,2017-07-19,1,DAIRY,781.0,19
2951001,2017-07-19,1,DELI,158.587,11
2951002,2017-07-19,1,EGGS,151.0,0
2951003,2017-07-19,1,FROZEN FOODS,151.206,1
2951004,2017-07-19,1,GROCERY I,3065.0,76
2951005,2017-07-19,1,GROCERY II,23.0,0
2951006,2017-07-19,1,HARDWARE,0.0,0
2951007,2017-07-19,1,HOME AND KITCHEN I,16.0,1
2951008,2017-07-19,1,HOME AND KITCHEN II,25.0,0
2951009,2017-07-19,1,HOME APPLIANCES,0.0,0
2951010,2017-07-19,1,HOME CARE,221.0,12
2951011,2017-07-19,1,LADIESWEAR,20.0,0
2951012,2017-07-19,1,LAWN AND GARDEN,17.0,5
2951013,2017-07-19,1,LINGERIE,3.0,0
2951014,2017-07-19,1,"LIQUOR,WINE,BEER",69.0,4
2951015,2017-07-19,1,MAGAZINES,3.0,0
2951016,2017-07-19,1,MEATS,284.469,0
2951017,2017-07-19,1,PERSONAL CARE,128.0,4
2951018,2017-07-19,1,PET SUPPLIES,1.0,0
2951019,2017-07-19,1,PLAYERS AND ELECTRONICS,13.0,0
