id,date,store_nbr,family,sales,onpromotion
2949239,2017-07-18,1,PREPARED FOODS,57.829002,0
2949240,2017-07-18,1,PRODUCE,2425.704,3
2949241,2017-07-18,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2949242,2017-07-18,1,SEAFOOD,23.29,0
2949573,2017-07-18,2,AUTOMOTIVE,6.0,0
2949574,2017-07-18,2,BABY CARE,0.0,0
2949575,2017-07-18,2,BEAUTY,2.0,0
2949576,2017-07-18,2,BEVERAGES,2842.0,52
2949577,2017-07-18,2,BOOKS,0.0,0
2949578,2017-07-18,2,BREAD/BAKERY,554.0,0
2949579,2017-07-18,2,CELEBRATION,6.0,0
2949580,2017-07-18,2,CLEANING,849.0,18
2949581,2017-07-18,2,DAIRY,720.0,20
2949582,2017-07-18,2,DELI,168.969,13
2949583,2017-07-18,2,EGGS,174.0,0
2949584,2017-07-18,2,FROZEN FOODS,96.105,1
2949585,2017-07-18,2,GROCERY I,3475.0,58
2949586,2017-07-18,2,GROCERY II,65.0,1
2949587,2017-07-18,2,HARDWARE,0.0,0
2949588,2017-07-18,2,HOME AND KITCHEN I,10.0,1
2949589,2017-07-18,2,HOME AND KITCHEN II,13.0,1
2949590,2017-07-18,2,HOME APPLIANCES,0.0,0
2949591,2017-07-18,2,HOME CARE,282.0,12
2949592,2017-07-18,2,LADIESWEAR,12.0,0
2949593,2017-07-18,2,LAWN AND GARDEN,8.0,0
2949594,2017-07-18,2,LINGERIE,4.0,0
2949595,2017-07-18,2,"LIQUOR,WINE,BEER",37.0,3
2949596,2017-07-18,2,MAGAZINES,6.0,0
2949597,2017-07-18,2,MEATS,388.002,0
2949598,2017-07-18,2,PERSONAL CARE,290.0,5
2949599,2017-07-18,2,PET SUPPLIES,9.0,0
2949600,2017-07-18,2,PLAYERS AND ELECTRONICS,8.0,0
2949601,2017-07-18,2,POULTRY,390.311,0
2949602,2017-07-18,2,PREPARED FOODS,85.313,0
2949603,2017-07-18,2,PRODUCE,2038.506,2
2949604,2017-07-18,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2949605,2017-07-18,2,SEAFOOD,23.021,0
2949936,2017-07-18,3,AUTOMOTIVE,16.0,0
2949937,2017-07-18,3,BABY CARE,2.0,0
2949938,2017-07-18,3,BEAUTY,9.0,1
2949939,2017-07-18,3,BEVERAGES,7886.0,49
2949940,2017-07-18,3,BOOKS,0.0,0
2949941,2017-07-18,3,BREAD/BAKERY,1036.367,0
2949942,2017-07-18,3,CELEBRATION,19.0,0
2949943,2017-07-18,3,CLEANING,1812.0,21
2949944,2017-07-18,3,DAIRY,1822.0,23
2949945,2017-07-18,3,DELI,316.861,16
2949946,2017-07-18,3,EGGS,446.0,0
2949947,2017-07-18,3,FROZEN FOODS,265.216,1
2949948,2017-07-18,3,GROCERY I,6796.0,76
2949949,2017-07-18,3,GROCERY II,55.0,1
2949950,2017-07-18,3,HARDWARE,1.0,0
2949951,2017-07-18,3,HOME AND KITCHEN I,43.0,8
2949952,2017-07-18,3,HOME AND KITCHEN II,75.0,1
2949953,2017-07-18,3,HOME APPLIANCES,0.0,0
2949954,2017-07-18,3,HOME CARE,497.0,13
2949955,2017-07-18,3,LADIESWEAR,26.0,0
2949956,2017-07-18,3,LAWN AND GARDEN,58.0,0
2949957,2017-07-18,3,LINGERIE,19.0,0
2949958,2017-07-18,3,"LIQUOR,WINE,BEER",168.0,4
2949959,2017-07-18,3,MAGAZINES,23.0,0
2949960,2017-07-18,3,MEATS,604.725,0
2949961,2017-07-18,3,PERSONAL CARE,426.0,8
2949962,2017-07-18,3,PET SUPPLIES,21.0,0
2949963,2017-07-18,3,PLAYERS AND ELECTRONICS,19.0,0
2949964,2017-07-18,3,POULTRY,985.722,0
2949965,2017-07-18,3,PREPARED FOODS,221.982,0
2949966,2017-07-18,3,PRODUCE,6522.102,2
2949967,2017-07-18,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
2949968,2017-07-18,3,SEAFOOD,68.621,0
2950992,2017-07-19,1,AUTOMOTIVE,7.0,0
2950993,2017-07-19,1,BABY CARE,0.0,0
2950994,2017-07-19,1,BEAUTY,3.0,0
2950995,2017-07-19,1,BEVERAGES,2369.0,34
2950996,2017-07-19,1,BOOKS,0.0,0
2950997,2017-07-19,1,BREAD/BAKERY,411.062,0
2950998,2017-07-19,1,CELEBRATION,12.0,0
2950999,2017-07-19,1,CLEANING,860.0,22
2951000,2017-07-19,1,DAIRY,781.0,19
2951001,2017-07-19,1,DELI,158.587,11
2951002,2017-07-19,1,EGGS,151.0,0
2951003,2017-07-19,1,FROZEN FOODS,151.206,1
2951004,2017-07-19,1,GROCERY I,3065.0,76
2951005,2017-07-19,1,GROCERY II,23.0,0
2951006,2017-07-19,1,HARDWARE,0.0,0
2951007,2017-07-19,1,HOME AND KITCHEN I,16.0,1
2951008,2017-07-19,1,HOME AND KITCHEN II,25.0,0
2951009,2017-07-19,1,HOME APPLIANCES,0.0,0
2951010,2017-07-19,1,HOME CARE,221.0,12
2951011,2017-07-19,1,LADIESWEAR,20.0,0
2951012,2017-07-19,1,LAWN AND GARDEN,17.0,5
2951013,2017-07-19,1,LINGERIE,3.0,0
2951014,2017-07-19,1,"LIQUOR,WINE,BEER",69.0,4
2951015,2017-07-19,1,MAGAZINES,3.0,0
2951016,2017-07-19,1,MEATS,284.469,0
2951017,2017-07-19,1,PERSONAL CARE,128.0,4
2951018,2017-07-19,1,PET SUPPLIES,1.0,0
2951019,2017-07-19,1,PLAYERS AND ELECTRONICS,13.0,0
2951020,2017-07-19,1,POULTRY,311.232,0
2951021,2017-07-19,1,PREPARED FOODS,68.336,0
2951022,2017-07-19,1,PRODUCE,3799.933,210
2951023,2017-07-19,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951024,2017-07-19,1,SEAFOOD,26.513,0
2951355,2017-07-19,2,AUTOMOTIVE,3.0,0
2951356,2017-07-19,2,BABY CARE,0.0,0
2951357,2017-07-19,2,BEAUTY,2.0,1
2951358,2017-07-19,2,BEVERAGES,2953.0,51
2951359,2017-07-19,2,BOOKS,0.0,0
2951360,2017-07-19,2,BREAD/BAKERY,611.0,0
2951361,2017-07-19,2,CELEBRATION,24.0,0
2951362,2017-07-19,2,CLEANING,1019.0,23
2951363,2017-07-19,2,DAIRY,765.0,19
2951364,2017-07-19,2,DELI,198.007,16
2951365,2017-07-19,2,EGGS,137.0,0
2951366,2017-07-19,2,FROZEN FOODS,99.0,1
2951367,2017-07-19,2,GROCERY I,3981.0,80
2951368,2017-07-19,2,GROCERY II,60.0,1
2951369,2017-07-19,2,HARDWARE,0.0,0
2951370,2017-07-19,2,HOME AND KITCHEN I,19.0,4
2951371,2017-07-19,2,HOME AND KITCHEN II,16.0,1
2951372,2017-07-19,2,HOME APPLIANCES,0.0,0
2951373,2017-07-19,2,HOME CARE,285.0,15
2951374,2017-07-19,2,LADIESWEAR,21.0,0
2951375,2017-07-19,2,LAWN AND GARDEN,9.0,6
2951376,2017-07-19,2,LINGERIE,2.0,0
2951377,2017-07-19,2,"LIQUOR,WINE,BEER",54.0,3
2951378,2017-07-19,2,MAGAZINES,8.0,0
2951379,2017-07-19,2,MEATS,328.6,0
2951380,2017-07-19,2,PERSONAL CARE,243.0,6
2951381,2017-07-19,2,PET SUPPLIES,7.0,0
2951382,2017-07-19,2,PLAYERS AND ELECTRONICS,4.0,0
2951383,2017-07-19,2,POULTRY,445.882,0
2951384,2017-07-19,2,PREPARED FOODS,114.552,0
2951385,2017-07-19,2,PRODUCE,3231.721,201
2951386,2017-07-19,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2951387,2017-07-19,2,SEAFOOD,24.921,0
2951718,2017-07-19,3,AUTOMOTIVE,9.0,0
2951719,2017-07-19,3,BABY CARE,1.0,0
2951720,2017-07-19,3,BEAUTY,5.0,1
2951721,2017-07-19,3,BEVERAGES,7893.0,52
2951722,2017-07-19,3,BOOKS,0.0,0
2951723,2017-07-19,3,BREAD/BAKERY,1217.262,0
2951724,2017-07-19,3,CELEBRATION,24.0,0
2951725,2017-07-19,3,CLEANING,1930.0,25
2951726,2017-07-19,3,DAIRY,2003.0,22
2951727,2017-07-19,3,DELI,307.924,15
2951728,2017-07-19,3,EGGS,455.0,0
2951729,2017-07-19,3,FROZEN FOODS,340.293,1
2951730,2017-07-19,3,GROCERY I,8256.0,84
2951731,2017-07-19,3,GROCERY II,84.0,0
2951732,2017-07-19,3,HARDWARE,4.0,0
2951733,2017-07-19,3,HOME AND KITCHEN I,92.0,5
2951734,2017-07-19,3,HOME AND KITCHEN II,39.0,1
2951735,2017-07-19,3,HOME APPLIANCES,3.0,0
2951736,2017-07-19,3,HOME CARE,579.0,14
2951737,2017-07-19,3,LADIESWEAR,43.0,0
2951738,2017-07-19,3,LAWN AND GARDEN,84.0,9
2951739,2017-07-19,3,LINGERIE,16.0,0
2951740,2017-07-19,3,"LIQUOR,WINE,BEER",181.0,5
2951741,2017-07-19,3,MAGAZINES,29.0,0
2951742,2017-07-19,3,MEATS,696.886,0
2951743,2017-07-19,3,PERSONAL CARE,505.0,8
2951744,2017-07-19,3,PET SUPPLIES,13.0,0
2951745,2017-07-19,3,PLAYERS AND ELECTRONICS,20.0,0
2951746,2017-07-19,3,POULTRY,1069.361,0
2951747,2017-07-19,3,PREPARED FOODS,217.573,0
2951748,2017-07-19,3,PRODUCE,10405.732,217
2951749,2017-07-19,3,SCHOOL AND OFFICE SUPPLIES,2.0,0
2951750,2017-07-19,3,SEAFOOD,69.871,0
2952774,2017-07-20,1,AUTOMOTIVE,4.0,0
2952775,2017-07-20,1,BABY CARE,0.0,0
2952776,2017-07-20,1,BEAUTY,2.0,0
2952777,2017-07-20,1,BEVERAGES,2006.0,32
2952778,2017-07-20,1,BOOKS,0.0,0
2952779,2017-07-20,1,BREAD/BAKERY,338.802,0
2952780,2017-07-20,1,CELEBRATION,15.0,0
2952781,2017-07-20,1,CLEANING,772.0,19
2952782,2017-07-20,1,DAIRY,758.0,17
2952783,2017-07-20,1,DELI,127.906,10
2952784,2017-07-20,1,EGGS,157.0,0
2952785,2017-07-20,1,FROZEN FOODS,125.658005,1
2952786,2017-07-20,1,GROCERY I,2592.0,64
2952787,2017-07-20,1,GROCERY II,27.0,0
2952788,2017-07-20,1,HARDWARE,1.0,0
2952789,2017-07-20,1,HOME AND KITCHEN I,25.0,3
2952790,2017-07-20,1,HOME AND KITCHEN II,29.0,1
2952791,2017-07-20,1,HOME APPLIANCES,3.0,0
2952792,2017-07-20,1,HOME CARE,195.0,11
2952793,2017-07-20,1,LADIESWEAR,21.0,0
2952794,2017-07-20,1,LAWN AND GARDEN,17.0,0
2952795,2017-07-20,1,LINGERIE,2.0,0
2952796,2017-07-20,1,"LIQUOR,WINE,BEER",90.0,4
2952797,2017-07-20,1,MAGAZINES,5.0,0
2952798,2017-07-20,1,MEATS,247.424,0
2952799,2017-07-20,1,PERSONAL CARE,176.0,5
2952800,2017-07-20,1,PET SUPPLIES,5.0,0
2952801,2017-07-20,1,PLAYERS AND ELECTRONICS,8.0,0
2952802,2017-07-20,1,POULTRY,438.599,0
2952803,2017-07-20,1,PREPARED FOODS,64.403,0
2952804,2017-07-20,1,PRODUCE,2182.5989,10
2952805,2017-07-20,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2952806,2017-07-20,1,SEAFOOD,13.543,0
2953137,2017-07-20,2,AUTOMOTIVE,7.0,0
2953138,2017-07-20,2,BABY CARE,0.0,0
2953139,2017-07-20,2,BEAUTY,5.0,1
2953140,2017-07-20,2,BEVERAGES,2638.0,49
2953141,2017-07-20,2,BOOKS,0.0,0
2953142,2017-07-20,2,BREAD/BAKERY,518.0,0
2953143,2017-07-20,2,CELEBRATION,9.0,0
2953144,2017-07-20,2,CLEANING,910.0,19
2953145,2017-07-20,2,DAIRY,650.0,18
2953146,2017-07-20,2,DELI,191.511,14
2953147,2017-07-20,2,EGGS,114.0,0
2953148,2017-07-20,2,FROZEN FOODS,102.96,1
2953149,2017-07-20,2,GROCERY I,3391.0,71
2953150,2017-07-20,2,GROCERY II,36.0,1
2953151,2017-07-20,2,HARDWARE,1.0,0
2953152,2017-07-20,2,HOME AND KITCHEN I,17.0,2
2953153,2017-07-20,2,HOME AND KITCHEN II,12.0,0
2953154,2017-07-20,2,HOME APPLIANCES,0.0,0
2953155,2017-07-20,2,HOME CARE,257.0,12
2953156,2017-07-20,2,LADIESWEAR,13.0,0
2953157,2017-07-20,2,LAWN AND GARDEN,18.0,0
2953158,2017-07-20,2,LINGERIE,3.0,0
2953159,2017-07-20,2,"LIQUOR,WINE,BEER",66.0,3
2953160,2017-07-20,2,MAGAZINES,2.0,0
2953161,2017-07-20,2,MEATS,352.625,0
2953162,2017-07-20,2,PERSONAL CARE,205.0,4
2953163,2017-07-20,2,PET SUPPLIES,3.0,0
2953164,2017-07-20,2,PLAYERS AND ELECTRONICS,5.0,0
2953165,2017-07-20,2,POULTRY,342.651,0
2953166,2017-07-20,2,PREPARED FOODS,105.94,0
2953167,2017-07-20,2,PRODUCE,1859.869,10
2953168,2017-07-20,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2953169,2017-07-20,2,SEAFOOD,27.035,0
2953500,2017-07-20,3,AUTOMOTIVE,8.0,0
2953501,2017-07-20,3,BABY CARE,1.0,0
2953502,2017-07-20,3,BEAUTY,9.0,1
2953503,2017-07-20,3,BEVERAGES,8479.0,48
2953504,2017-07-20,3,BOOKS,0.0,0
2953505,2017-07-20,3,BREAD/BAKERY,1208.648,0
2953506,2017-07-20,3,CELEBRATION,34.0,0
2953507,2017-07-20,3,CLEANING,1888.0,29
2953508,2017-07-20,3,DAIRY,1725.0,23
2953509,2017-07-20,3,DELI,314.574,15
2953510,2017-07-20,3,EGGS,402.0,0
2953511,2017-07-20,3,FROZEN FOODS,328.425,1
2953512,2017-07-20,3,GROCERY I,6633.0,78
2953513,2017-07-20,3,GROCERY II,70.0,1
2953514,2017-07-20,3,HARDWARE,1.0,0
2953515,2017-07-20,3,HOME AND KITCHEN I,73.0,6
2953516,2017-07-20,3,HOME AND KITCHEN II,49.0,1
2953517,2017-07-20,3,HOME APPLIANCES,1.0,0
2953518,2017-07-20,3,HOME CARE,472.0,15
2953519,2017-07-20,3,LADIESWEAR,30.0,0
2953520,2017-07-20,3,LAWN AND GARDEN,44.0,0
2953521,2017-07-20,3,LINGERIE,8.0,0
2953522,2017-07-20,3,"LIQUOR,WINE,BEER",221.0,4
2953523,2017-07-20,3,MAGAZINES,37.0,0
2953524,2017-07-20,3,MEATS,500.214,0
2953525,2017-07-20,3,PERSONAL CARE,418.0,8
2953526,2017-07-20,3,PET SUPPLIES,7.0,0
2953527,2017-07-20,3,PLAYERS AND ELECTRONICS,18.0,0
2953528,2017-07-20,3,POULTRY,988.839,0
2953529,2017-07-20,3,PREPARED FOODS,287.049,0
2953530,2017-07-20,3,PRODUCE,6308.873,8
2953531,2017-07-20,3,SCHOOL AND OFFICE SUPPLIES,2.0,0
2953532,2017-07-20,3,SEAFOOD,63.923,0
2954556,2017-07-21,1,AUTOMOTIVE,10.0,0
2954557,2017-07-21,1,BABY CARE,0.0,0
2954558,2017-07-21,1,BEAUTY,2.0,0
2954559,2017-07-21,1,BEVERAGES,2859.0,30
2954560,2017-07-21,1,BOOKS,0.0,0
2954561,2017-07-21,1,BREAD/BAKERY,427.278,0
2954562,2017-07-21,1,CELEBRATION,35.0,0
2954563,2017-07-21,1,CLEANING,879.0,17
2954564,2017-07-21,1,DAIRY,741.0,18
2954565,2017-07-21,1,DELI,143.225,45
2954566,2017-07-21,1,EGGS,157.0,29
2954567,2017-07-21,1,FROZEN FOODS,149.934,1
2954568,2017-07-21,1,GROCERY I,2725.0,61
2954569,2017-07-21,1,GROCERY II,62.0,0
2954570,2017-07-21,1,HARDWARE,1.0,0
2954571,2017-07-21,1,HOME AND KITCHEN I,47.0,6
2954572,2017-07-21,1,HOME AND KITCHEN II,22.0,1
2954573,2017-07-21,1,HOME APPLIANCES,0.0,0
2954574,2017-07-21,1,HOME CARE,196.0,6
2954575,2017-07-21,1,LADIESWEAR,13.0,0
2954576,2017-07-21,1,LAWN AND GARDEN,29.0,0
2954577,2017-07-21,1,LINGERIE,2.0,0
2954578,2017-07-21,1,"LIQUOR,WINE,BEER",140.0,5
2954579,2017-07-21,1,MAGAZINES,8.0,0
2954580,2017-07-21,1,MEATS,743.928,46
2954581,2017-07-21,1,PERSONAL CARE,121.0,4
2954582,2017-07-21,1,PET SUPPLIES,2.0,0
2954583,2017-07-21,1,PLAYERS AND ELECTRONICS,7.0,0
2954584,2017-07-21,1,POULTRY,520.784,38
2954585,2017-07-21,1,PREPARED FOODS,84.048996,0
2954586,2017-07-21,1,PRODUCE,2615.542,9
2954587,2017-07-21,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2954588,2017-07-21,1,SEAFOOD,37.97,6
2954919,2017-07-21,2,AUTOMOTIVE,7.0,0
2954920,2017-07-21,2,BABY CARE,0.0,0
2954921,2017-07-21,2,BEAUTY,7.0,0
2954922,2017-07-21,2,BEVERAGES,3618.0,42
2954923,2017-07-21,2,BOOKS,0.0,0
2954924,2017-07-21,2,BREAD/BAKERY,582.0,0
2954925,2017-07-21,2,CELEBRATION,13.0,0
2954926,2017-07-21,2,CLEANING,953.0,15
2954927,2017-07-21,2,DAIRY,857.0,20
2954928,2017-07-21,2,DELI,275.494,61
2954929,2017-07-21,2,EGGS,163.0,27
2954930,2017-07-21,2,FROZEN FOODS,130.0,1
2954931,2017-07-21,2,GROCERY I,4038.0,75
2954932,2017-07-21,2,GROCERY II,72.0,1
2954933,2017-07-21,2,HARDWARE,1.0,0
2954934,2017-07-21,2,HOME AND KITCHEN I,20.0,0
2954935,2017-07-21,2,HOME AND KITCHEN II,15.0,1
2954936,2017-07-21,2,HOME APPLIANCES,0.0,0
2954937,2017-07-21,2,HOME CARE,305.0,10
2954938,2017-07-21,2,LADIESWEAR,21.0,0
2954939,2017-07-21,2,LAWN AND GARDEN,18.0,0
2954940,2017-07-21,2,LINGERIE,7.0,0
2954941,2017-07-21,2,"LIQUOR,WINE,BEER",124.0,5
2954942,2017-07-21,2,MAGAZINES,9.0,0
2954943,2017-07-21,2,MEATS,1212.542,50
2954944,2017-07-21,2,PERSONAL CARE,231.0,5
2954945,2017-07-21,2,PET SUPPLIES,12.0,0
2954946,2017-07-21,2,PLAYERS AND ELECTRONICS,7.0,0
2954947,2017-07-21,2,POULTRY,685.029,44
2954948,2017-07-21,2,PREPARED FOODS,85.018,0
2954949,2017-07-21,2,PRODUCE,2102.2761,10
2954950,2017-07-21,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2954951,2017-07-21,2,SEAFOOD,31.826,6
2955282,2017-07-21,3,AUTOMOTIVE,14.0,0
2955283,2017-07-21,3,BABY CARE,0.0,0
2955284,2017-07-21,3,BEAUTY,10.0,1
2955285,2017-07-21,3,BEVERAGES,7967.0,42
2955286,2017-07-21,3,BOOKS,0.0,0
2955287,2017-07-21,3,BREAD/BAKERY,1085.421,0
2955288,2017-07-21,3,CELEBRATION,39.0,0
2955289,2017-07-21,3,CLEANING,1880.0,23
2955290,2017-07-21,3,DAIRY,2095.0,23
2955291,2017-07-21,3,DELI,452.379,66
2955292,2017-07-21,3,EGGS,547.0,31
2955293,2017-07-21,3,FROZEN FOODS,408.418,2
2955294,2017-07-21,3,GROCERY I,8306.0,86
2955295,2017-07-21,3,GROCERY II,88.0,1
2955296,2017-07-21,3,HARDWARE,1.0,0
2955297,2017-07-21,3,HOME AND KITCHEN I,47.0,5
2955298,2017-07-21,3,HOME AND KITCHEN II,41.0,1
2955299,2017-07-21,3,HOME APPLIANCES,4.0,0
2955300,2017-07-21,3,HOME CARE,597.0,11
2955301,2017-07-21,3,LADIESWEAR,47.0,0
2955302,2017-07-21,3,LAWN AND GARDEN,70.0,0
2955303,2017-07-21,3,LINGERIE,14.0,0
2955304,2017-07-21,3,"LIQUOR,WINE,BEER",359.0,5
2955305,2017-07-21,3,MAGAZINES,41.0,0
2955306,2017-07-21,3,MEATS,1484.171,51
2955307,2017-07-21,3,PERSONAL CARE,455.0,7
2955308,2017-07-21,3,PET SUPPLIES,15.0,0
2955309,2017-07-21,3,PLAYERS AND ELECTRONICS,28.0,0
2955310,2017-07-21,3,POULTRY,1587.276,42
2955311,2017-07-21,3,PREPARED FOODS,273.543,0
2955312,2017-07-21,3,PRODUCE,7023.555,8
2955313,2017-07-21,3,SCHOOL AND OFFICE SUPPLIES,1.0,0
2955314,2017-07-21,3,SEAFOOD,119.339005,7
2956338,2017-07-22,1,AUTOMOTIVE,8.0,0
2956339,2017-07-22,1,BABY CARE,0.0,0
2956340,2017-07-22,1,BEAUTY,2.0,1
2956341,2017-07-22,1,BEVERAGES,2258.0,22
2956342,2017-07-22,1,BOOKS,0.0,0
2956343,2017-07-22,1,BREAD/BAKERY,383.414,0
2956344,2017-07-22,1,CELEBRATION,26.0,0
2956345,2017-07-22,1,CLEANING,732.0,15
2956346,2017-07-22,1,DAIRY,691.0,19
2956347,2017-07-22,1,DELI,143.608,11
2956348,2017-07-22,1,EGGS,164.0,0
2956349,2017-07-22,1,FROZEN FOODS,181.0,1
2956350,2017-07-22,1,GROCERY I,2576.0,65
2956351,2017-07-22,1,GROCERY II,12.0,0
2956352,2017-07-22,1,HARDWARE,2.0,0
2956353,2017-07-22,1,HOME AND KITCHEN I,15.0,1
2956354,2017-07-22,1,HOME AND KITCHEN II,22.0,2
2956355,2017-07-22,1,HOME APPLIANCES,0.0,0
2956356,2017-07-22,1,HOME CARE,189.0,6
2956357,2017-07-22,1,LADIESWEAR,18.0,0
2956358,2017-07-22,1,LAWN AND GARDEN,21.0,0
2956359,2017-07-22,1,LINGERIE,4.0,0
2956360,2017-07-22,1,"LIQUOR,WINE,BEER",128.0,5
2956361,2017-07-22,1,MAGAZINES,13.0,0
2956362,2017-07-22,1,MEATS,470.419,0
2956363,2017-07-22,1,PERSONAL CARE,160.0,5
2956364,2017-07-22,1,PET SUPPLIES,5.0,0
2956365,2017-07-22,1,PLAYERS AND ELECTRONICS,11.0,0
2956366,2017-07-22,1,POULTRY,262.48,0
2956367,2017-07-22,1,PREPARED FOODS,72.369,0
2956368,2017-07-22,1,PRODUCE,2510.037,10
2956369,2017-07-22,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956370,2017-07-22,1,SEAFOOD,40.197,0
2956701,2017-07-22,2,AUTOMOTIVE,9.0,0
2956702,2017-07-22,2,BABY CARE,0.0,0
2956703,2017-07-22,2,BEAUTY,6.0,1
2956704,2017-07-22,2,BEVERAGES,4085.0,33
2956705,2017-07-22,2,BOOKS,0.0,0
2956706,2017-07-22,2,BREAD/BAKERY,779.0,0
2956707,2017-07-22,2,CELEBRATION,13.0,0
2956708,2017-07-22,2,CLEANING,1012.0,14
2956709,2017-07-22,2,DAIRY,969.0,20
2956710,2017-07-22,2,DELI,237.726,15
2956711,2017-07-22,2,EGGS,213.0,0
2956712,2017-07-22,2,FROZEN FOODS,188.589,1
2956713,2017-07-22,2,GROCERY I,4401.0,78
2956714,2017-07-22,2,GROCERY II,93.0,1
2956715,2017-07-22,2,HARDWARE,3.0,0
2956716,2017-07-22,2,HOME AND KITCHEN I,12.0,5
2956717,2017-07-22,2,HOME AND KITCHEN II,20.0,1
2956718,2017-07-22,2,HOME APPLIANCES,0.0,0
2956719,2017-07-22,2,HOME CARE,347.0,12
2956720,2017-07-22,2,LADIESWEAR,26.0,0
2956721,2017-07-22,2,LAWN AND GARDEN,17.0,0
2956722,2017-07-22,2,LINGERIE,3.0,0
2956723,2017-07-22,2,"LIQUOR,WINE,BEER",182.0,4
2956724,2017-07-22,2,MAGAZINES,18.0,0
2956725,2017-07-22,2,MEATS,517.963,0
2956726,2017-07-22,2,PERSONAL CARE,325.0,7
2956727,2017-07-22,2,PET SUPPLIES,10.0,0
2956728,2017-07-22,2,PLAYERS AND ELECTRONICS,8.0,0
2956729,2017-07-22,2,POULTRY,560.088,0
2956730,2017-07-22,2,PREPARED FOODS,110.247,0
2956731,2017-07-22,2,PRODUCE,2679.192,9
2956732,2017-07-22,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2956733,2017-07-22,2,SEAFOOD,37.536,0
2957064,2017-07-22,3,AUTOMOTIVE,17.0,0
2957065,2017-07-22,3,BABY CARE,3.0,0
2957066,2017-07-22,3,BEAUTY,9.0,1
2957067,2017-07-22,3,BEVERAGES,11080.0,32
2957068,2017-07-22,3,BOOKS,0.0,0
2957069,2017-07-22,3,BREAD/BAKERY,1322.826,0
2957070,2017-07-22,3,CELEBRATION,60.0,0
2957071,2017-07-22,3,CLEANING,2290.0,23
2957072,2017-07-22,3,DAIRY,2396.0,21
2957073,2017-07-22,3,DELI,442.701,16
2957074,2017-07-22,3,EGGS,575.0,0
2957075,2017-07-22,3,FROZEN FOODS,516.485,1
2957076,2017-07-22,3,GROCERY I,9614.0,86
2957077,2017-07-22,3,GROCERY II,95.0,1
2957078,2017-07-22,3,HARDWARE,0.0,0
2957079,2017-07-22,3,HOME AND KITCHEN I,64.0,10
2957080,2017-07-22,3,HOME AND KITCHEN II,67.0,1
2957081,2017-07-22,3,HOME APPLIANCES,0.0,0
2957082,2017-07-22,3,HOME CARE,732.0,10
2957083,2017-07-22,3,LADIESWEAR,78.0,0
2957084,2017-07-22,3,LAWN AND GARDEN,78.0,0
2957085,2017-07-22,3,LINGERIE,22.0,0
2957086,2017-07-22,3,"LIQUOR,WINE,BEER",431.0,4
2957087,2017-07-22,3,MAGAZINES,43.0,0
2957088,2017-07-22,3,MEATS,814.24,0
2957089,2017-07-22,3,PERSONAL CARE,708.0,7
2957090,2017-07-22,3,PET SUPPLIES,15.0,0
2957091,2017-07-22,3,PLAYERS AND ELECTRONICS,48.0,0
2957092,2017-07-22,3,POULTRY,1235.055,0
2957093,2017-07-22,3,PREPARED FOODS,336.667,0
2957094,2017-07-22,3,PRODUCE,8517.873,10
2957095,2017-07-22,3,SCHOOL AND OFFICE SUPPLIES,1.0,0
2957096,2017-07-22,3,SEAFOOD,87.173004,0
2958120,2017-07-23,1,AUTOMOTIVE,0.0,0
2958121,2017-07-23,1,BABY CARE,0.0,0
2958122,2017-07-23,1,BEAUTY,3.0,1
2958123,2017-07-23,1,BEVERAGES,1024.0,19
2958124,2017-07-23,1,BOOKS,0.0,0
2958125,2017-07-23,1,BREAD/BAKERY,136.874,0
2958126,2017-07-23,1,CELEBRATION,0.0,0
2958127,2017-07-23,1,CLEANING,276.0,10
2958128,2017-07-23,1,DAIRY,382.0,16
2958129,2017-07-23,1,DELI,45.012,4
2958130,2017-07-23,1,EGGS,76.0,0
2958131,2017-07-23,1,FROZEN FOODS,70.0,1
2958132,2017-07-23,1,GROCERY I,1371.0,45
2958133,2017-07-23,1,GROCERY II,8.0,1
2958134,2017-07-23,1,HARDWARE,0.0,0
2958135,2017-07-23,1,HOME AND KITCHEN I,6.0,2
2958136,2017-07-23,1,HOME AND KITCHEN II,7.0,0
2958137,2017-07-23,1,HOME APPLIANCES,0.0,0
2958138,2017-07-23,1,HOME CARE,101.0,4
2958139,2017-07-23,1,LADIESWEAR,5.0,0
2958140,2017-07-23,1,LAWN AND GARDEN,12.0,0
2958141,2017-07-23,1,LINGERIE,1.0,0
2958142,2017-07-23,1,"LIQUOR,WINE,BEER",49.0,3
2958143,2017-07-23,1,MAGAZINES,2.0,0
2958144,2017-07-23,1,MEATS,143.506,0
2958145,2017-07-23,1,PERSONAL CARE,83.0,5
2958146,2017-07-23,1,PET SUPPLIES,3.0,0
2958147,2017-07-23,1,PLAYERS AND ELECTRONICS,0.0,0
2958148,2017-07-23,1,POULTRY,165.494,0
